,characterID,character_name,movieID,movie_title,gender,position_in_credits
3775,u5648,SECOND MAN,m374,the grapes of wrath,?,?
3776,u5649,SPENCER,m374,the grapes of wrath,?,?
3777,u5650,THE MAN,m374,the grapes of wrath,?,?
3778,u5651,TIM,m374,the grapes of wrath,?,?
3779,u5653,WINFIELD,m374,the grapes of wrath,?,?
3780,u5654,WINFIELD'S VOICE,m374,the grapes of wrath,?,?
3782,u5656,ARLENE,m375,grosse pointe blank,?,?
3783,u5657,BOB,m375,grosse pointe blank,?,?
3784,u5658,CLUB MEMBER #1,m375,grosse pointe blank,?,?
3785,u5659,CLUB MEMBER #2,m375,grosse pointe blank,?,?
3786,u5660,DAN,m375,grosse pointe blank,?,?
3787,u5663,DRIVER,m375,grosse pointe blank,?,?
3788,u5665,KEN,m375,grosse pointe blank,?,?
3789,u5671,MR. NEWBERRY,m375,grosse pointe blank,?,?
3790,u5672,PAUL,m375,grosse pointe blank,?,?
3791,u5673,SOUTHTEC GUARD,m375,grosse pointe blank,?,?
3792,u5675,DAVID GOTTSCHALK,m376,the horse whisperer,?,?
3793,u5677,FRANK,m376,the horse whisperer,?,?
3794,u5679,JOE,m376,the horse whisperer,?,?
3796,u5681,LIZ,m376,the horse whisperer,?,?
3797,u5683,RONA,m376,the horse whisperer,?,?
3798,u5685,TWIN,m376,the horse whisperer,?,?
3799,u5686,WOMAN,m376,the horse whisperer,?,?
3800,u5687,AGENT BOB,m377,hackers,?,?
3801,u5688,AGENT RAY,m377,hackers,?,?
3803,u5690,CEREAL,m377,hackers,?,?
3804,u5692,GILL,m377,hackers,?,?
3806,u5694,JOEY,m377,hackers,?,?
3807,u5696,KID,m377,hackers,?,?
3808,u5698,MRS. MURPHY,m377,hackers,?,?
3809,u5699,NIKON,m377,hackers,?,?
3810,u5700,NORM,m377,hackers,?,?
3811,u5701,OPERATOR,m377,hackers,?,?
3812,u5702,PHREAK,m377,hackers,?,?
3814,u5705,ATTENDANT,m378,halloween 4: the return of michael myers,?,?
3815,u5707,COP,m378,halloween 4: the return of michael myers,?,?
3816,u5708,DARLENE,m378,halloween 4: the return of michael myers,?,?
3817,u5709,DR. HOFFMAN,m378,halloween 4: the return of michael myers,?,?
3819,u5711,GUY,m378,halloween 4: the return of michael myers,?,?
3820,u5713,KELLY,m378,halloween 4: the return of michael myers,?,?
3821,u5714,LINDSAY,m378,halloween 4: the return of michael myers,?,?
3822,u5715,LOGAN,m378,halloween 4: the return of michael myers,?,?
3823,u5717,MAN,m378,halloween 4: the return of michael myers,?,?
3824,u5720,RICHARD,m378,halloween 4: the return of michael myers,?,?
3825,u5721,SAYER,m378,halloween 4: the return of michael myers,?,?
3826,u5723,BOB,m379,halloween,?,?
3827,u5724,BOYFRIEND,m379,halloween,?,?
3828,u5727,LINDSEY,m379,halloween,?,?
3829,u5729,LYNDA,m379,halloween,?,?
3830,u5731,PAUL,m379,halloween,?,?
3831,u5732,SISTER,m379,halloween,?,?
3832,u5734,WYNN,m379,halloween,?,?
3833,u5736,CAROL,m380,hannah and her sisters,?,?
3834,u5739,DUSTY,m380,hannah and her sisters,?,?
3835,u5740,ED,m380,hannah and her sisters,?,?
3836,u5742,EVAN,m380,hannah and her sisters,?,?
3837,u5743,FATHER,m380,hannah and her sisters,?,?
3838,u5748,KRISHNA LEADER,m380,hannah and her sisters,?,?
3839,u5751,NORMA,m380,hannah and her sisters,?,?
3840,u5752,NORMAN,m380,hannah and her sisters,?,?
3841,u5753,ANNA,m381,hannibal,?,?
3842,u5756,COMMITTEE MEMBER,m381,hannibal,?,?
3843,u5757,COP ONE,m381,hannibal,?,?
3844,u5759,CRAWFORD,m381,hannibal,?,?
3845,u5760,DRUMGO,m381,hannibal,?,?
3846,u5761,FELL,m381,hannibal,?,?
3847,u5762,FRANKLIN,m381,hannibal,?,?
3848,u5763,GENTLEMAN,m381,hannibal,?,?
3849,u5764,KRENDLER,m381,hannibal,?,?
3850,u5765,LECHTER,m381,hannibal,?,?
3851,u5766,MAPP,m381,hannibal,?,?
3852,u5769,PSYCHIATRIST,m381,hannibal,?,?
3853,u5770,RICCI,m381,hannibal,?,?
3854,u5772,SUPERIOR,m381,hannibal,?,?
3855,u5774,VOICE ON PHONE,m381,hannibal,?,?
3856,u5775,ADAM,m382,happy campers,?,?
3857,u5776,ANDREW,m382,happy campers,?,?
3858,u5777,DONALD,m382,happy campers,?,?
3859,u5778,ERIC,m382,happy campers,?,?
3860,u5779,HAYLEY,m382,happy campers,?,?
3861,u5780,JASPER,m382,happy campers,?,?
3862,u5781,PIXEL,m382,happy campers,?,?
3863,u5782,TALIA,m382,happy campers,?,?
3864,u5784,WENDY ],m382,happy campers,?,?
3865,u5786,WICHITA ],m382,happy campers,?,?
3866,u5787,BETTY,m383,heathers,?,?
3867,u5788,BRAD,m383,heathers,?,?
3868,u5789,COURTNEY,m383,heathers,?,?
3869,u5790,DAD,m383,heathers,?,?
3870,u5791,EARL,m383,heathers,?,?
3871,u5792,HEATHER CHANDLER,m383,heathers,?,?
3872,u5793,HEATHER DUKE,m383,heathers,?,?
3873,u5794,HEATHER MCNAMARA,m383,heathers,?,?
3874,u5796,KURT,m383,heathers,?,?
3875,u5797,MOM,m383,heathers,?,?
3876,u5798,PAULINE,m383,heathers,?,?
3877,u5799,RAM,m383,heathers,?,?
3878,u5801,WHITNEY JAMES,m383,heathers,?,?
3879,u5802,HERBERT,m384,heavenly creatures,?,?
3880,u5808,DR. AMBROSE,m385,hellraiser: hellseeker,?,?
3881,u5809,GIVENS,m385,hellraiser: hellseeker,?,?
3882,u5810,GWEN,m385,hellraiser: hellseeker,?,?
3883,u5812,LANGE,m385,hellraiser: hellseeker,?,?
3884,u5813,LARRY,m385,hellraiser: hellseeker,?,?
3885,u5814,OLD MAN,m385,hellraiser: hellseeker,?,?
3886,u5815,PARAMEDIC,m385,hellraiser: hellseeker,?,?
3887,u5816,PINHEAD,m385,hellraiser: hellseeker,?,?
3888,u5817,PRIEST,m385,hellraiser: hellseeker,?,?
3889,u5818,SAGE,m385,hellraiser: hellseeker,?,?
3890,u5819,TAWNY,m385,hellraiser: hellseeker,?,?
3891,u5824,CHUCKY,m386,hero,?,?
3892,u5825,DEAKINS,m386,hero,?,?
3893,u5827,DUKE,m386,hero,?,?
3894,u5828,EVELYN,m386,hero,?,?
3895,u5830,JOAN,m386,hero,?,?
3896,u5831,JOEY,m386,hero,?,?
3897,u5832,PARKER,m386,hero,?,?
3898,u5833,ROBINSON,m386,hero,?,?
3899,u5835,WINSTON,m386,hero,?,?
3900,u5836,BERT,m387,hider in the house,?,?
3901,u5837,BULLY,m387,hider in the house,?,?
3902,u5838,HIDER,m387,hider in the house,?,?
3903,u5839,HOLLY,m387,hider in the house,?,?
3904,u5842,NEIL'S FRIEND #1,m387,hider in the house,?,?
3905,u5844,REAL-ESTATE LADY,m387,hider in the house,?,?
3906,u5845,RITA,m387,hider in the house,?,?
3907,u5846,SALESGIRL,m387,hider in the house,?,?
3908,u5847,SECRETARY,m387,hider in the house,?,?
3909,u5849,BEDSOE,m388,highlander iii: the sorcerer,?,?
3910,u5850,CAPTAIN,m388,highlander iii: the sorcerer,?,?
3911,u5851,CAVANAUGH,m388,highlander iii: the sorcerer,?,?
3912,u5852,DETECTIVE GRELEY,m388,highlander iii: the sorcerer,?,?
3913,u5853,FARMER,m388,highlander iii: the sorcerer,?,?
3914,u5854,HOODED MAN,m388,highlander iii: the sorcerer,?,?
3915,u5855,ISABELLE,m388,highlander iii: the sorcerer,?,?
3916,u5857,KILVARA,m388,highlander iii: the sorcerer,?,?
3917,u5858,MACLEOD,m388,highlander iii: the sorcerer,?,?
3918,u5860,MR. PARKER,m388,highlander iii: the sorcerer,?,?
3919,u5861,OLD MAN,m388,highlander iii: the sorcerer,?,?
3920,u5862,PROFESSOR DAJORSKI,m388,highlander iii: the sorcerer,?,?
3921,u5863,RACHEL,m388,highlander iii: the sorcerer,?,?
3922,u5864,REPORTER,m388,highlander iii: the sorcerer,?,?
3923,u5865,ROBBERY DETECTIVE,m388,highlander iii: the sorcerer,?,?
3924,u5866,SARAH,m388,highlander iii: the sorcerer,?,?
3925,u5867,TELLER,m388,highlander iii: the sorcerer,?,?
3926,u5868,VIEIRA,m388,highlander iii: the sorcerer,?,?
3927,u5869,ANDERS,m389,hostage,?,?
3928,u5870,ANDERS' VOICE,m389,hostage,?,?
3929,u5871,BELDONE,m389,hostage,?,?
3930,u5872,BENZA,m389,hostage,?,?
3931,u5873,CASTELLANO,m389,hostage,?,?
3932,u5875,DILL,m389,hostage,?,?
3933,u5876,FISCHER,m389,hostage,?,?
3934,u5877,HOWELL,m389,hostage,?,?
3935,u5878,JANE,m389,hostage,?,?
3936,u5879,JENNIFER,m389,hostage,?,?
3937,u5880,JORGENSON,m389,hostage,?,?
3938,u5882,KLAUS,m389,hostage,?,?
3940,u5884,LOUISE'S VOICE,m389,hostage,?,?
3941,u5885,MARION,m389,hostage,?,?
3942,u5886,MARS,m389,hostage,?,?
3943,u5888,MIKKELSON'S VOICE,m389,hostage,?,?
3944,u5889,MR. JONES,m389,hostage,?,?
3945,u5890,SEYMORE,m389,hostage,?,?
3947,u5893,THE WATCHMAN'S VOICE,m389,hostage,?,?
3948,u5895,TUZEE,m389,hostage,?,?
3949,u5896,WALTER,m389,hostage,?,?
3951,u5898,BIK,m390,hotel rwanda,?,?
3952,u5902,GEORGE,m390,hotel rwanda,?,?
3953,u5903,GLORIA,m390,hotel rwanda,?,?
3955,u5905,JOCK,m390,hotel rwanda,?,?
3956,u5906,LIEUTENANT,m390,hotel rwanda,?,?
3957,u5907,MILITIAMAN #1,m390,hotel rwanda,?,?
3958,u5908,MR. GARINDI,m390,hotel rwanda,?,?
3959,u5910,PRESIDENT,m390,hotel rwanda,?,?
3960,u5911,REFUGEE,m390,hotel rwanda,?,?
3961,u5912,ROGER,m390,hotel rwanda,?,?
3962,u5913,SABENA PRESIDENT,m390,hotel rwanda,?,?
3963,u5915,XAVIER,m390,hotel rwanda,?,?
3964,u5916,ZOZO,m390,hotel rwanda,?,?
3965,u5920,JENZEN,m391,house on haunted hill,?,?
3966,u5921,KIRSTEN,m391,house on haunted hill,?,?
3967,u5922,MELISSA,m391,house on haunted hill,?,?
3968,u5926,SCHECTER,m391,house on haunted hill,?,?
3969,u5927,VOICE,m391,house on haunted hill,?,?
3970,u5928,AMY,m392,house of the damned,?,?
3971,u5932,SHEA,m392,house of the damned,?,?
3972,u5934,BRAD,m393,hellraiser iii: hell on earth,?,?
3973,u5935,DOC,m393,hellraiser iii: hell on earth,?,?
3974,u5936,ELLIOTT,m393,hellraiser iii: hell on earth,?,?
3975,u5938,JP,m393,hellraiser iii: hell on earth,?,?
3976,u5939,MAMA,m393,hellraiser iii: hell on earth,?,?
3977,u5940,PINHEAD,m393,hellraiser iii: hell on earth,?,?
3978,u5944,ALFRED,m394,hudson hawk,?,?
3979,u5945,ALMOND JOY,m394,hudson hawk,?,?
3980,u5947,CARDINAL,m394,hudson hawk,?,?
3981,u5948,CESAR,m394,hudson hawk,?,?
3982,u5949,DARWIN,m394,hudson hawk,?,?
3983,u5950,GATES,m394,hudson hawk,?,?
3984,u5952,KAPLAN,m394,hudson hawk,?,?
3985,u5953,MINERVA,m394,hudson hawk,?,?
3986,u5954,SNICKERS,m394,hudson hawk,?,?
3987,u5955,AD MAN #1,m395,the hudsucker proxy,?,?
3988,u5956,AD MAN #2,m395,the hudsucker proxy,?,?
3989,u5957,ADDISON,m395,the hudsucker proxy,?,?
3990,u5959,ANCIENT SORTER,m395,the hudsucker proxy,?,?
3991,u5960,BARMAN,m395,the hudsucker proxy,?,?
3994,u5964,EDITOR,m395,the hudsucker proxy,?,?
3995,u5965,HUDSUCKER,m395,the hudsucker proxy,?,?
3996,u5966,INTERCOM,m395,the hudsucker proxy,?,?
3999,u5969,MRS. MUSSBURGER,m395,the hudsucker proxy,?,?
4001,u5973,VETERAN #1,m395,the hudsucker proxy,?,?
4002,u5974,VETERAN #2,m395,the hudsucker proxy,?,?
4003,u5977,COACHMAN,m396,i walked with a zombie,?,?
4004,u5978,DR. MAXWELL,m396,i walked with a zombie,?,?
4005,u5980,JEFFRIES,m396,i walked with a zombie,?,?
4006,u5983,WILKENS,m396,i walked with a zombie,?,?
4007,u5985,DOROTHY,m397,the ice storm,?,?
4008,u5988,GEORGE,m397,the ice storm,?,?
4009,u5989,GORMAN,m397,the ice storm,?,?
4010,u5991,JANEY,m397,the ice storm,?,?
4011,u5992,JIM,m397,the ice storm,?,?
4012,u5993,LIBBETS,m397,the ice storm,?,?
4013,u5994,MARGE,m397,the ice storm,?,?
4014,u5995,MIKEY,m397,the ice storm,?,?
4017,u6003,FRED,m398,insomnia,?,?
4018,u6005,RACHEL,m398,insomnia,?,?
4019,u6006,RANDY,m398,insomnia,?,?
4020,u6014,MADELEINE,m399,interview with the vampire: the vampire chronicles,?,?
4021,u6016,BROOKS,m400,i still know what you did last summer,?,?
4023,u6018,DERRICK,m400,i still know what you did last summer,?,?
4024,u6021,MAC,m400,i still know what you did last summer,?,?
4025,u6022,MARK,m400,i still know what you did last summer,?,?
4027,u6024,RAY,m400,i still know what you did last summer,?,?
4028,u6025,TITUS,m400,i still know what you did last summer,?,?
4030,u6028,ALBRECHT,m401,isle of the dead,?,?
4031,u6030,DR. DROSSOS,m401,isle of the dead,?,?
4032,u6031,GENERAL,m401,isle of the dead,?,?
4033,u6032,MISS WOLLSTEN,m401,isle of the dead,?,?
4034,u6034,ST. AUBYN,m401,isle of the dead,?,?
4035,u6036,BAILEY,m402,it's a wonderful life,?,?
4037,u6038,CARTER,m402,it's a wonderful life,?,?
4038,u6041,COP,m402,it's a wonderful life,?,?
4039,u6042,DR. CAMPBELL,m402,it's a wonderful life,?,?
4040,u6043,ERNIE,m402,it's a wonderful life,?,?
4041,u6044,FRANKLIN'S VOICE,m402,it's a wonderful life,?,?
4042,u6046,GOWER,m402,it's a wonderful life,?,?
4043,u6047,HARRY,m402,it's a wonderful life,?,?
4044,u6048,JOE,m402,it's a wonderful life,?,?
4046,u6051,MAN,m402,it's a wonderful life,?,?
4047,u6052,MARTINI,m402,it's a wonderful life,?,?
4048,u6053,MARTY,m402,it's a wonderful life,?,?
4049,u6055,MOTHER,m402,it's a wonderful life,?,?
4050,u6056,MRS. BAILEY,m402,it's a wonderful life,?,?
4052,u6058,POP,m402,it's a wonderful life,?,?
4053,u6059,POTTER,m402,it's a wonderful life,?,?
4054,u6060,SAM,m402,it's a wonderful life,?,?
4055,u6061,SAM'S VOICE,m402,it's a wonderful life,?,?
4056,u6062,TELLER,m402,it's a wonderful life,?,?
4057,u6064,VIOLET,m402,it's a wonderful life,?,?
4058,u6065,ZUZU,m402,it's a wonderful life,?,?
4059,u6066,ANDY,m403,jaws 2,?,?
4061,u6069,BROOKE,m403,jaws 2,?,?
4062,u6070,DIANE,m403,jaws 2,?,?
4063,u6071,DOUG,m403,jaws 2,?,?
4064,u6072,ED,m403,jaws 2,?,?
4065,u6076,JACKIE,m403,jaws 2,?,?
4066,u6077,LARRY,m403,jaws 2,?,?
4067,u6078,LUCY,m403,jaws 2,?,?
4068,u6080,PATRICK,m403,jaws 2,?,?
4069,u6081,PATROL VOICE,m403,jaws 2,?,?
4070,u6083,PHIL,m403,jaws 2,?,?
4071,u6084,POLO,m403,jaws 2,?,?
4072,u6085,RED,m403,jaws 2,?,?
4073,u6086,SEAN,m403,jaws 2,?,?
4074,u6087,TERRY,m403,jaws 2,?,?
4075,u6088,TIMMY,m403,jaws 2,?,?
4076,u6089,TINA,m403,jaws 2,?,?
4077,u6091,BRIAN,m404,jaws 3-d,?,?
4078,u6092,CALVIN,m404,jaws 3-d,?,?
4079,u6093,HARRIS,m404,jaws 3-d,?,?
4080,u6094,IKE,m404,jaws 3-d,?,?
4081,u6097,MAN,m404,jaws 3-d,?,?
4082,u6099,OPERATOR,m404,jaws 3-d,?,?
4083,u6100,OVERMAN,m404,jaws 3-d,?,?
4084,u6102,RUTH,m404,jaws 3-d,?,?
4085,u6104,SHELLY,m404,jaws 3-d,?,?
4086,u6105,TOD,m404,jaws 3-d,?,?
4087,u6106,WOMAN,m404,jaws 3-d,?,?
4088,u6108,CLARENCE,m405,jaws: the revenge,?,?
4089,u6111,HOOPER,m405,jaws: the revenge,?,?
4091,u6115,POLLY,m405,jaws: the revenge,?,?
4092,u6116,SEAN,m405,jaws: the revenge,?,?
4093,u6117,THEA,m405,jaws: the revenge,?,?
4094,u6118,JACK,m406,the jazz singer,?,?
4095,u6119,MOTHER,m406,the jazz singer,?,?
4096,u6120,AMANDA,m407,jennifer eight,?,?
4097,u6122,BLATTIS,m407,jennifer eight,?,?
4098,u6124,GOODRIDGE,m407,jennifer eight,?,?
4099,u6126,MARGIE,m407,jennifer eight,?,?
4100,u6128,TAYLOR,m407,jennifer eight,?,?
4101,u6129,TRAVIS,m407,jennifer eight,?,?
4102,u6131,CHAD,m408,jerry maguire,?,?
4103,u6132,CUSH,m408,jerry maguire,?,?
4104,u6133,DOOLER,m408,jerry maguire,?,?
4105,u6135,FIRESTONE,m408,jerry maguire,?,?
4106,u6138,MARCEE,m408,jerry maguire,?,?
4107,u6139,MATT,m408,jerry maguire,?,?
4108,u6142,TEE PEE,m408,jerry maguire,?,?
4109,u6144,WOMAN,m408,jerry maguire,?,?
4110,u6147,ELLIE,m409,jurassic park iii,?,?
4111,u6151,AJAY,m410,the lost world: jurassic park,?,?
4112,u6152,EDDIE,m410,the lost world: jurassic park,?,?
4113,u6153,HAMMOND,m410,the lost world: jurassic park,?,?
4114,u6154,JUTTSON,m410,the lost world: jurassic park,?,?
4116,u6162,DODGSON,m411,jurassic park,?,?
4117,u6164,GENNARO,m411,jurassic park,?,?
4118,u6167,HARDING,m411,jurassic park,?,?
4119,u6170,MULDOON,m411,jurassic park,?,?
4120,u6171,NEDRY,m411,jurassic park,?,?
4121,u6172,ROSTAGNO,m411,jurassic park,?,?
4122,u6174,BILLER,m412,freddy vs. jason,?,?
4123,u6175,BRUCE'S VOICE,m412,freddy vs. jason,?,?
4124,u6176,HARDING,m412,freddy vs. jason,?,?
4125,u6177,HAYES,m412,freddy vs. jason,?,?
4126,u6178,JANET,m412,freddy vs. jason,?,?
4127,u6179,KWAN,m412,freddy vs. jason,?,?
4128,u6180,RUBY,m412,freddy vs. jason,?,?
4129,u6181,SENA,m412,freddy vs. jason,?,?
4130,u6182,ANNA,m413,kafka,?,?
4131,u6183,ASSISTANTS,m413,kafka,?,?
4132,u6184,BEARDED ANARCHIST,m413,kafka,?,?
4133,u6186,BURGEL,m413,kafka,?,?
4134,u6192,LUDWIG,m413,kafka,?,?
4135,u6193,MURNAU,m413,kafka,?,?
4136,u6194,OSKAR,m413,kafka,?,?
4137,u6195,POCKMARKED ANARCHIST,m413,kafka,?,?
4138,u6197,DENHAM,m414,king kong,?,?
4139,u6198,ENGLEHORN,m414,king kong,?,?
4140,u6200,KID,m414,king kong,?,?
4141,u6201,LORD DARROW,m414,king kong,?,?
4142,u6202,MR GINTING,m414,king kong,?,?
4143,u6203,ARLYN,m415,klute,?,?
4144,u6206,CABLE'S VOICE,m415,klute,?,?
4145,u6207,FRANK,m415,klute,?,?
4146,u6209,LELA,m415,klute,?,?
4147,u6210,MR. FABER,m415,klute,?,?
4148,u6211,ROSS,m415,klute,?,?
4149,u6212,SPANGLER,m415,klute,?,?
4150,u6213,STREIGER,m415,klute,?,?
4151,u6214,TRASK,m415,klute,?,?
4152,u6215,TRINA,m415,klute,?,?
4153,u6216,ALVAREZ,m416,kramer vs. kramer,?,?
4154,u6218,GRESSEN,m416,kramer vs. kramer,?,?
4155,u6219,INTERVIEWER,m416,kramer vs. kramer,?,?
4156,u6221,JUDGE,m416,kramer vs. kramer,?,?
4157,u6224,SATURDAY FATHER,m416,kramer vs. kramer,?,?
4158,u6225,SECRETARY,m416,kramer vs. kramer,?,?
4159,u6227,SHAUNESSY'S VOICE,m416,kramer vs. kramer,?,?
4160,u6228,SURGEON,m416,kramer vs. kramer,?,?
4161,u6229,TEACHER,m416,kramer vs. kramer,?,?
4162,u6232,WOMAN'S VOICE,m416,kramer vs. kramer,?,?
4163,u6233,BODYGUARD,m417,kundun,?,?
4164,u6234,BOY,m417,kundun,?,?
4165,u6235,FATHER,m417,kundun,?,?
4166,u6236,GENERAL CHIANG,m417,kundun,?,?
4167,u6237,GENERAL CHIANG CHIN-WU,m417,kundun,?,?
4168,u6238,KASHAG MEMBER,m417,kundun,?,?
4169,u6239,LHAMO,m417,kundun,?,?
4170,u6240,LING RINPOCHE,m417,kundun,?,?
4171,u6241,LOBSANG,m417,kundun,?,?
4172,u6243,LUKHANGWA,m417,kundun,?,?
4173,u6244,MAN,m417,kundun,?,?
4174,u6245,MAO TSE TUNG,m417,kundun,?,?
4175,u6246,MOTHER,m417,kundun,?,?
4176,u6247,NOBLE BOY,m417,kundun,?,?
4177,u6249,TAKSTER RINPOCHE,m417,kundun,?,?
4178,u6250,TAKTRA RINPOCHE,m417,kundun,?,?
4179,u6252,TIBETAN WOMAN,m417,kundun,?,?
4180,u6253,WOMAN,m417,kundun,?,?
4181,u6254,BICKERMAN,m418,lake placid,?,?
4182,u6255,GARE,m418,lake placid,?,?
4183,u6261,OKUBO,m418,lake placid,?,?
4184,u6262,ARDELIA,m419,the silence of the lambs,?,?
4185,u6263,BRIGHAM,m419,the silence of the lambs,?,?
4186,u6264,CATHERINE,m419,the silence of the lambs,?,?
4187,u6265,CHILTON,m419,the silence of the lambs,?,?
4188,u6268,DR. DANIELSON,m419,the silence of the lambs,?,?
4189,u6270,KRENDLER,m419,the silence of the lambs,?,?
4190,u6271,MR. GUMB,m419,the silence of the lambs,?,?
4191,u6272,MR. YOW,m419,the silence of the lambs,?,?
4194,u6275,SEN. MARTIN,m419,the silence of the lambs,?,?
4195,u6276,STACY,m419,the silence of the lambs,?,?
4196,u6277,ALICE,m420,last of the mohicans,?,?
4197,u6281,JACK,m420,last of the mohicans,?,?
4198,u6282,LIEUTENANT,m420,last of the mohicans,?,?
4199,u6283,MAGUA,m420,last of the mohicans,?,?
4200,u6284,MONTCALM,m420,last of the mohicans,?,?
4201,u6285,MUNRO,m420,last of the mohicans,?,?
4202,u6286,SENTRY,m420,last of the mohicans,?,?
4203,u6287,SERGEANT MAJOR,m420,last of the mohicans,?,?
4204,u6288,WEBB,m420,last of the mohicans,?,?
4205,u6290,BOWMAN,m421,leviathan,?,?
4206,u6291,COBB,m421,leviathan,?,?
4207,u6292,DEJESUS,m421,leviathan,?,?
4208,u6293,DOC,m421,leviathan,?,?
4209,u6295,MARTIN,m421,leviathan,?,?
4210,u6296,SIXPACK,m421,leviathan,?,?
4211,u6298,WILLIE'S VOICE,m421,leviathan,?,?
4213,u6300,BARRY,m422,"lock, stock and two smoking barrels",?,?
4217,u6304,DOORMAN,m422,"lock, stock and two smoking barrels",?,?
4219,u6307,HATCHET,m422,"lock, stock and two smoking barrels",?,?
4221,u6309,JD,m422,"lock, stock and two smoking barrels",?,?
4223,u6311,JOHN O'DRISCOLL,m422,"lock, stock and two smoking barrels",?,?
4225,u6313,NICK,m422,"lock, stock and two smoking barrels",?,?
4228,u6316,SAMOAN JO,m422,"lock, stock and two smoking barrels",?,?
4230,u6320,WILLY,m422,"lock, stock and two smoking barrels",?,?
4232,u6325,BUDDY,m423,lone star,?,?
4233,u6327,CAROLYN,m423,lone star,?,?
4234,u6329,CHUCHO,m423,lone star,?,?
4236,u6333,ELADIO,m423,lone star,?,?
4237,u6335,FENTON,m423,lone star,?,?
4238,u6336,H.L.,m423,lone star,?,?
4239,u6338,JORGE,m423,lone star,?,?
4240,u6339,MARISOL,m423,lone star,?,?
4241,u6343,MOLLY,m423,lone star,?,?
4242,u6345,PALOMA,m423,lone star,?,?
4243,u6348,PRISCILLA,m423,lone star,?,?
4244,u6349,RAY,m423,lone star,?,?
4245,u6350,RODERICK,m423,lone star,?,?
4246,u6352,SHADOW,m423,lone star,?,?
4247,u6353,WADE,m423,lone star,?,?
4248,u6354,WESLEY,m423,lone star,?,?
4249,u6355,YOUNG MERCEDES,m423,lone star,?,?
4250,u6356,YOUNG OTIS,m423,lone star,?,?
4252,u6358,YOUNG SAM,m423,lone star,?,?
4253,u6359,ZACK,m423,lone star,?,?
4254,u6360,BELLBOY,m424,lord of illusions,?,?
4255,u6362,BLONDE GIRL,m424,lord of illusions,?,?
4256,u6363,BUTTERFIELD,m424,lord of illusions,?,?
4257,u6364,CULTISTS,m424,lord of illusions,?,?
4258,u6366,EDDISON,m424,lord of illusions,?,?
4259,u6368,JENNIFER,m424,lord of illusions,?,?
4260,u6369,LOOMIS,m424,lord of illusions,?,?
4261,u6370,MILLER,m424,lord of illusions,?,?
4262,u6371,NIX,m424,lord of illusions,?,?
4263,u6372,QUAID,m424,lord of illusions,?,?
4264,u6374,TOFFLER,m424,lord of illusions,?,?
4265,u6376,VINOVICH,m424,lord of illusions,?,?
4266,u6377,WILDER,m424,lord of illusions,?,?
4267,u6380,ELAINE,m425,lost in translation,?,?
4269,u6383,LAUREN,m425,lost in translation,?,?
4270,u6385,RECEPTION,m425,lost in translation,?,?
4271,u6386,WOMAN,m425,lost in translation,?,?
4272,u6388,DEFENSE ATTORNEY,m426,lost souls,?,?
4274,u6390,FATHER FRANK,m426,lost souls,?,?
4275,u6392,LAREAUX,m426,lost souls,?,?
4276,u6394,MELVIN,m426,lost souls,?,?
4277,u6395,MICHAEL,m426,lost souls,?,?
4278,u6396,MR. SILBERMAN,m426,lost souls,?,?
4279,u6397,MRS. QUINTANA,m426,lost souls,?,?
4280,u6399,RECEPTIONIST,m426,lost souls,?,?
4281,u6400,SALLY,m426,lost souls,?,?
4282,u6402,TOWNSEND,m426,lost souls,?,?
4283,u6403,VIZNICK,m426,lost souls,?,?
4284,u6405,COACH MILLER,m427,love & basketball,?,?
4286,u6407,JIM,m427,love & basketball,?,?
4287,u6408,KYRA,m427,love & basketball,?,?
4288,u6411,NATHAN,m427,love & basketball,?,?
4290,u6417,AVI,m428,magnolia,?,?
4291,u6418,BURT,m428,magnolia,?,?
4292,u6421,CLAUIDA,m428,magnolia,?,?
4293,u6422,COCKTAIL WAITRESS,m428,magnolia,?,?
4295,u6425,DOC,m428,magnolia,?,?
4296,u6427,DR. LANDON,m428,magnolia,?,?
